stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
de:08136:4802,Hülen Stern,48.861379,10.224319,,,,
de:08136:4803,Hülen Wiesenweg,48.856161,10.219217,,,,
de:08136:4804,Lauchheim Kapfenburg,48.866201,10.223421,,,,
de:08136:4805,Lauchheim Friedhof,48.872146,10.249930,,,,
de:08136:4805:0:1,Lauchheim Friedhof,48.872146,10.249930,,,,
de:08136:4805:0:2,Lauchheim Friedhof,48.872146,10.249930,,,,
de:08136:4806,Lauchheim Industriegebiet,48.871667,10.234380,,,,
de:08136:4806:0:1,Lauchheim Industriegebiet,48.871667,10.234380,,,,
de:08136:4806:0:2,Lauchheim Industriegebiet,48.871667,10.234380,,,,
de:08136:4807:0:1,Lauchheim Schule,48.871602,10.243435,,de:08136:4807_Parent,,
de:08136:4807:0:2,Lauchheim Schule,48.871602,10.243435,,de:08136:4807_Parent,,
de:08136:4807:0:ausw,Lauchheim Schule,48.871543,10.243426,,de:08136:4807_Parent,,
de:08136:4807:0:einw,Lauchheim Schule,48.871602,10.243408,,de:08136:4807_Parent,,
de:08136:4807_Parent,Lauchheim Schule,48.871602,10.243435,1,,,
de:08136:4808,Röttingen Abzw.,48.869386,10.284255,,,,
de:08136:4808:0:1,Röttingen Abzw.,48.869386,10.284255,,,,
de:08136:4808:0:2,Röttingen Abzw.,48.869386,10.284255,,,,
de:08136:4809,Röttingen Dreyerstraße,48.880476,10.292977,,,,
de:08136:4809:0:1,Röttingen Dreyerstraße,48.880476,10.292977,,,,
de:08136:4810:0:1,Röttingen Rathaus,48.884015,10.292187,,,,
de:08136:4811,Stetten,48.885745,10.249077,,,,
de:08136:4811:0:1,Stetten (Hohenteng.),47.590306,8.439546,,,,
de:08136:4811:0:2,Stetten (Hohenteng.),47.590039,8.439259,,,,
de:08136:4812,Hülen Reutteweg,48.852998,10.216387,,,,
de:08136:4813,Lauchheim Abzw. Bahnhof,48.868660,10.238971,,,,
de:08136:4814,Hülen Kapelle,48.852697,10.216144,,,,
de:08136:4815,Lauchheim Hettelsberger Weg,48.873044,10.241010,,de:08136:4815_Parent,,
de:08136:4815:0:1,Lauchheim Hettelsberger Weg,48.873044,10.241010,,de:08136:4815_Parent,,
de:08136:4815:0:2,Lauchheim Hettelsberger Weg,48.873044,10.241010,,de:08136:4815_Parent,,
de:08136:4815:0:rila,Lauchheim Hettelsberger Weg,48.873044,10.241010,,de:08136:4815_Parent,,
de:08136:4815:0:rili,Lauchheim Hettelsberger Weg,48.873044,10.241010,,de:08136:4815_Parent,,
de:08136:4815_Parent,Lauchheim Hettelsberger Weg,48.873044,10.241010,1,,,
de:08136:4816,Lauchheim Im Roten Feld,48.875183,10.247540,,de:08136:4816_Parent,,
de:08136:4816:0:1,Lauchheim Im Roten Feld,48.875183,10.247540,,de:08136:4816_Parent,,
de:08136:4816:0:2,Lauchheim Im Roten Feld,48.875183,10.247540,,de:08136:4816_Parent,,
de:08136:4816:0:rila,Lauchheim Im Roten Feld,48.875183,10.247540,,de:08136:4816_Parent,,
de:08136:4816:0:rili,Lauchheim Im Roten Feld,48.875183,10.247540,,de:08136:4816_Parent,,
de:08136:4816_Parent,Lauchheim Im Roten Feld,48.875183,10.247540,1,,,
de:08136:4817:1:3,Lauchheim Bahnhof,48.868926,10.236806,,,,
de:08136:4817:2:1,Lauchheim Bahnhof,48.868890,10.236644,,,,
de:08136:4900,Dehlingen Abzw.,48.805068,10.351871,,,,
de:08136:4901,Dehlingen Feuerwehr,48.806553,10.353524,,,,
de:08136:4902:1:1,Dorfmerkingen VR-Bank Bstg 1,48.795725,10.310234,,,,Bstg 1
de:08136:4902:1:2,Dorfmerkingen VR-Bank Bstg 2,48.795677,10.310252,,,,Bstg 2
de:08136:4903,Dorfmerkingen Schule,48.794453,10.312668,,,,
de:08136:4904,Dossingen,48.775323,10.311312,,,,
de:08136:4905,Dossingen Abzw.,48.763677,10.298170,,,,
de:08136:4906,Neresheim Eichplatte,48.748954,10.306928,,,,
de:08136:4907,Elchingen Hirsch,48.794103,10.262704,,,,
de:08136:4908,Elchingen Ochsen,48.794157,10.262992,,,,
de:08136:4909,Elchingen Siedlung,48.790943,10.265462,,,,
de:08136:4910,Elchingen Haldenhöfe,48.798417,10.251529,,,,
de:08136:4911,Hohenlohe,48.817420,10.288728,,,,
de:08136:4912,Hohlenstein,48.762942,10.381273,,,,
de:08136:4913,Neresheim Kloster,48.754711,10.344136,,,,
de:08136:4914,Kösingen Dorfplatz,48.758134,10.410477,,,,
de:08136:4915,Kösingen Lagerhaus,48.754983,10.407791,,,,
de:08136:4916,Neresheim Lixhöfe,48.757269,10.311321,,,,
de:08136:4917,Neresheim Mörtinger Höfe,48.789476,10.394101,,,,
de:08136:4918,Neresheim Dossinger Weg,48.754841,10.329125,,,,
de:08136:4919,Neresheim Gärtnerei Lehnert,48.755031,10.335818,,,,
de:08136:4920,Neresheim Härtsfeldschule,48.757962,10.324499,,,,
de:08136:4921,Neresheim Industriegebiet,48.755043,10.323242,,,,
de:08136:4922,Neresheim Post,48.751750,10.338279,,,,
de:08136:4923,Neresheim Rathaus,48.753461,10.334884,,,,
de:08136:4924,Ohmenheim Dorfplatz,48.774772,10.352194,,,,
de:08136:4925,Ohmenheim Kanne,48.777276,10.351637,,,,
de:08136:4926,Ohmenheim Schule,48.776122,10.350434,,,,
de:08136:4927,Ohmenheim Siedlung,48.775565,10.349320,,,,
de:08136:4928,Schweindorf Kirche,48.784090,10.413495,,,,
de:08136:4930,Stetten Löwen,48.770592,10.284892,,,,
de:08136:4931,Weilermerkingen,48.796944,10.336159,,,,
de:08136:4932,Neresheim Abt-Angehrn-Straße,48.760503,10.334812,,,,
de:08136:4938:0:1,Kösingen Rotenberg,48.760319,10.394208,,,,
de:08136:4938:0:2,Kösingen Rotenberg,48.760319,10.394208,,,,
de:08136:4940:0:1,Dorfmerkingen Felsenstraße,48.795814,10.312363,,,,
de:08136:4941:0:1,Neresheim Kindergarten,48.755203,10.332234,,,,
de:08136:4942:0:nix,Neresheim Buswendeplatte,48.759016,10.323565,,,,
de:08136:5000,Neuler-Espachwlr. Adlersteige,48.938986,10.085880,,,,
de:08136:5001,Neuler-Bronnen,48.914617,10.037326,,,,
de:08136:5002,Neuler-Ebnat,48.906303,10.053154,,,,
de:08136:5003,Neuler-Gaishardt Ort,48.959924,10.026312,,,,
de:08136:5004:0:1,Neuler-Gaishardt Abzwg,48.964377,10.026582,,,,
de:08136:5004:0:2,Neuler-Gaishardt Abzwg,48.964377,10.026582,,,,
de:08136:5005,Neuler-Leinenfirst,48.950220,10.043497,,,,
de:08136:5006,Neuler Friedhof,48.925938,10.064302,,,,
de:08136:5007,Neuler Furtwiese,48.931321,10.069809,,,,
de:08136:5008:0:1,Neuler Hauptstraße,48.928529,10.069548,,,,
de:08136:5008:0:2,Neuler Hauptstraße,48.928565,10.069477,,,,
de:08136:5009:0:1,Neuler Kirche,48.927933,10.068848,,,,
de:08136:5009:0:2,Neuler Kirche,48.927886,10.068875,,,,
de:08136:5011:0:1,Neuler Schule,48.928612,10.061239,,,,
de:08136:5012,Neuler-Ramsenstrut,48.928842,10.044171,,,,
de:08136:5013,Neuler-Schönbergerhof,48.968593,10.041772,,,,
de:08136:5014,Neuler-Schwenningen,48.932312,10.106110,,,,
de:08136:5014:0:1,Neuler-Schwenningen,48.932312,10.106110,,,,
de:08136:5015:0:1,Neuler Binderhof,48.913093,10.029609,,,,
de:08136:5015:0:2,Neuler Binderhof,48.913034,10.029690,,,,
de:08136:5016:0:1,Neuler Schwenninger Straße,48.929078,10.070447,,,,
de:08136:5017:0:1,Neuler Klingenberg,48.924787,10.071435,,,,
de:08136:5017:0:2,Neuler Klingenberg,48.924787,10.071435,,,,
de:08136:5046:0:1,Ellwangen Hallenbad/Schießwasen,48.962371,10.125648,,,,
de:08136:5046:0:2,Ellwangen Hallenbad/Schießwasen,48.962336,10.125684,,,,
de:08136:5047:0:1,Ellwangen Annabergstraße,48.952538,10.139949,,,,
de:08136:5047:0:2,Ellwangen Annabergstraße,48.952544,10.140120,,,,
de:08136:5048:0:1,Rindelbach Hoher Garten,48.983788,10.120186,,,,
de:08136:5048:0:2,Rindelbach Hoher Garten,48.983764,10.120133,,,,
de:08136:5049:0:1,Rindelbach Fischbachstraße,48.989259,10.132224,,,,
de:08136:5050:0:1,Wört-Aumühle Abzwg,49.036200,10.252895,,,,
de:08136:5050:0:2,Wört-Aumühle Abzwg,49.036200,10.252895,,,,
de:08136:5051:0:1,Wört-Bösenlustnau,49.036312,10.269702,,,,
de:08136:5051:0:2,Wört-Bösenlustnau,49.036312,10.269702,,,,
de:08136:5053:0:1,Wört-Dürrenstetten,49.038773,10.301035,,,,
de:08136:5053:0:2,Wört-Dürrenstetten,49.038773,10.301035,,,,
de:08136:5054:0:1,Wört-Gaugenmühle,49.023831,10.297226,,,,
de:08136:5055:0:1,Wört-Gaugenmühle Abzwg,49.025999,10.296175,,,,
de:08136:5056:0:1,Wört-Grobenhof,49.027483,10.306263,,,,
de:08136:5057:0:1,Wört-Grünstadt,49.025204,10.315489,,,,
de:08136:5058:0:1,Wört-Hirschhof,49.023336,10.281856,,,,
de:08136:5059:0:1,Wört-Jammermühle,49.029550,10.292151,,,,
de:08136:5060:0:1,Wört Königsroter Mühle,49.029550,10.292151,,,,
de:08136:5061:0:3,Wört-Konradsbronn,49.026346,10.251601,,,,
de:08136:5061:0:4,Wört-Konradsbronn,49.026217,10.251628,,,,
de:08136:5062:0:1,Wört-Mittelmeizen Abzwg,49.012084,10.272577,,,,
de:08136:5063:0:1,Wört-Pfladermühle,49.025410,10.303640,,,,
de:08136:5063:0:2,Wört-Pfladermühle,49.025410,10.303640,,,,
de:08136:5064:0:1,Ellenberg-Schönbronn Abzwg,49.043531,10.239348,,,,
de:08136:5064:0:2,Ellenberg-Schönbronn Abzwg,49.043531,10.239348,,,,
de:08136:5065:0:1,Wört-Schönbronn Ort,49.053617,10.248762,,,,
de:08136:5065:0:2,Wört-Schönbronn Ort,49.053617,10.248762,,,,
de:08136:5066:0:1,Wört-Spitalhof Abzwg,49.019707,10.278254,,,,
de:08136:5066:0:2,Wört-Spitalhof Abzwg,49.019707,10.278254,,,,
de:08136:5067:0:1,Wört-Springhof,49.025156,10.308806,,,,
de:08136:5067:0:2,Wört-Springhof,49.025156,10.308806,,,,
de:08136:5068:0:1,Wört Hauptstraße,49.030475,10.268274,,,,
de:08136:5068:0:2,Wört Hauptstraße,49.030475,10.268274,,,,
de:08136:5069:0:1,Wört Industriestraße,49.033179,10.276655,,,,
de:08136:5069:0:2,Wört Industriestraße,49.033179,10.276655,,,,
de:08136:5070:0:1,Wört Post,49.030905,10.273250,,,,
de:08136:5070:0:2,Wört Post,49.030905,10.273250,,,,
de:08136:5071:0:1,Wört Schule,49.033497,10.270717,,,,
de:08136:5071:0:2,Wört Schule,49.033497,10.270717,,,,
de:08136:5072:0:1,Wört Kindergarten,49.029727,10.270780,,,,
de:08136:5074,Wört Königsroter Mühle Abzweig,49.026876,10.291576,,,,
de:08136:5085:0:1,Rindelbach Remsstraße,48.988368,10.130418,,,,
de:08136:5086:0:1,Rindelbach Sandäckerstraße,48.988292,10.132583,,,,
de:08136:5087:0:2,Ellwangen Rundsporthalle,48.968929,10.113009,,,,
de:08136:5088:0:1,Rindelbach Kellerhausstraße,48.983187,10.124094,,,,
de:08136:5088:0:2,Rindelbach Kellerhausstraße,48.983222,10.124139,,,,
de:08136:5090:0:1,Ellw-Braune Hardt Tannenweg,48.979626,10.109793,,,,
de:08136:5090:0:2,Ellw-Braune Hardt Tannenweg,48.979814,10.110044,,,,
de:08136:5091:0:1,Ellw Braune Hardt Finkenweg,48.977220,10.107062,,,,
de:08136:5091:0:2,Ellw Braune Hardt Finkenweg,48.977202,10.107008,,,,
de:08136:5092:0:1,Ellwangen Kapuzinerweg HaZ,48.955022,10.136841,,,,
de:08136:5092:0:2,Ellwangen Kapuzinerweg HaZ,48.955110,10.136841,,,,
de:08136:5093:0:1,Ellwangen Goldrainstraße,48.952137,10.138323,,,,
de:08136:5093:0:2,Ellwangen Goldrainstraße,48.952084,10.138287,,,,
de:08136:5094:0:1,Rotenbach Burgstraße,48.957735,10.111113,,,,
de:08136:5094:0:2,Rotenbach Burgstraße,48.957724,10.110934,,,,
de:08136:5095:0:1,Ellwangen Kellerhaus Abzw.,48.980834,10.111527,,,,
de:08136:5096:0:1,Ellwangen Edeka Markt,48.956709,10.120779,,,,
de:08136:5096:0:2,Ellwangen Edeka Markt,48.956638,10.120752,,,,
de:08136:5100,Oberkochen Brunnenhalde Mitte,48.779449,10.095600,,,,
de:08136:5101,Oberkochen Brunnenhalde/Volkmarsbergstr,48.782343,10.097432,,,,
de:08136:5103,Oberkochen Fa. Zeiss / Tor 2,48.782355,10.100846,,,,
de:08136:5104,Oberkochen Goethestraße,48.786818,10.113844,,,,
de:08136:5104:0:1,Oberkochen Goethestraße,48.786818,10.113844,,,,
de:08136:5104:0:2,Oberkochen Goethestraße,48.786818,10.113844,,,,
de:08136:5105,Oberkochen Gymnasium,48.787706,10.113144,,,,
de:08136:5105:0:1,Oberkochen Gymnasium,48.787706,10.113144,,,,
de:08136:5106,Oberk. Heckenrosenweg,48.795334,10.103810,,,,
de:08136:5107,Heide Galileistr.,48.798163,10.112299,,,,
de:08136:5108,Heide Kopernikusstr.,48.796772,10.110395,,,,
de:08136:5109,Heide Mitte,48.794269,10.113332,,,,
de:08136:5110,Heide Heidekopf,48.793902,10.116602,,,,
de:08136:5111,Oberkochen Heidenheimer Straße,48.781059,10.103666,,,,
de:08136:5111:0:1,Oberkochen Heidenheimer Straße,48.781059,10.103666,,,,
de:08136:5111:0:2,Oberkochen Heidenheimer Straße,48.781059,10.103666,,,,
de:08136:5112,Oberkochen Katzenbachstraße,48.788020,10.103271,,,,
de:08136:5112:0:1,Oberkochen Katzenbachstraße,48.788020,10.103271,,,,
de:08136:5112:0:2,Oberkochen Katzenbachstraße,48.788020,10.103271,,,,
de:08136:5113:10,Oberkochen Bahnhof,48.782491,10.107134,,,,
de:08136:5113:2:1,Oberkochen Bahnhof,48.782403,10.107610,,,,
de:08136:5113:3:2,Oberkochen Bahnhof,48.782290,10.107655,,,,
de:08136:5114,Oberkochen Süd,48.765133,10.101421,,,,
de:08136:5114:0:1,Oberkochen Süd,48.765133,10.101421,,,,
de:08136:5114:0:2,Oberkochen Süd,48.765133,10.101421,,,,
de:08136:5115,Oberkochen Rathaus,48.787996,10.108221,,,,
de:08136:5115:0:1,Oberkochen Rathaus,48.787996,10.108221,,,,
de:08136:5115:0:2,Oberkochen Rathaus,48.787996,10.108221,,,,
de:08136:5116,Oberkochen Röchlingstraße,48.785628,10.115875,,,,
de:08136:5117,Oberkochen Sonne,48.784267,10.096615,,,,
de:08136:5118,Oberkochen Stadtmitte,48.783308,10.104969,,,,
de:08136:5118:0:1,Oberkochen Stadtmitte,48.783308,10.104969,,,,
de:08136:5118:0:2,Oberkochen Stadtmitte,48.783308,10.104969,,,,
de:08136:5119,Oberkochen Langertstraße,48.791523,10.104358,,,,
de:08136:5120,Oberkochen Goethestr./Gymn.,48.787718,10.113144,,,,
de:08136:5123,Oberkochen B19,48.765157,10.101358,,,,
de:08136:5124,Oberkochen Gewerbegebiet Süd,48.762031,10.103074,,,,
de:08136:5124:0:1,Oberkochen Gewerbegebiet Süd,48.762031,10.103074,,,,
de:08136:5125,Oberkochen Abzw. Wiesenweg,48.765702,10.102535,,,,
de:08136:5127,Oberkochen Aalener Straße,48.785143,10.107412,,,,
de:08136:5200:0:1,Rainau-Buch Aalener Straße,48.906758,10.134299,,,,
de:08136:5200:0:2,Rainau-Buch Aalener Straße,48.906758,10.134299,,,,
de:08136:5202:0:1,Rn-Dalkingen Ellwanger Straße,48.921883,10.169288,,,,
de:08136:5202:0:2,Rn-Dalkingen Ellwanger Straße,48.921883,10.169288,,,,
de:08136:5203,Rainau-Dalkingen Linde,48.921370,10.169441,,,,
de:08136:5207:0:1,Rn-Goldshöfe Aalener Str,48.900948,10.131550,,,,
